-1.290225565774530958e+00 -5.037226592036168071e-01 -2.332055061982479804e-01 -7.774038708773496342e-01 1.157848888163169887e-01 -2.268249367292710872e+00 4.095576902432145339e-01 4.260360312108092407e-01 2.802292377998489847e-01 -4.877120496389904525e-01
-1.316181088674577282e+00 -5.498627850370430004e-01 -3.229753425898526098e-01 -8.036568219977017202e-01 6.026482206810479525e-02 -2.253321635680634039e+00 4.955894057053762403e-01 3.506783262603992979e-01 3.393236923034710917e-01 -4.855639284436818470e-01
-1.338587381030564627e+00 -5.946297365042946259e-01 -4.141790250905320603e-01 -8.275192215457902734e-01 2.385102561604957039e-03 -2.229131644336192597e+00 5.795878398058934566e-01 2.723749611858734543e-01 3.991434984574109279e-01 -4.805909613994388541e-01
-1.357280833632908301e+00 -6.377912961905000122e-01 -5.064646018646845604e-01 -8.488334439897141648e-01 -5.767296368038760113e-02 -2.195564285449574715e+00 6.611029505806175210e-01 1.914000157822532966e-01 4.594576444121871717e-01 -4.727327151566781960e-01
-1.372108945692265713e+00 -6.791158307184606002e-01 -5.994628954963978629e-01 -8.674487463718865143e-01 -1.197108038458803980e-01 -2.152545500611416696e+00 7.396848448342780991e-01 1.080488249153817026e-01 5.200244721936441161e-01 -4.619416961444153813e-01
-1.382931589674451178e+00 -7.183736414247894331e-01 -6.927889424526201267e-01 -8.832223847124899274e-01 -1.835130375440402195e-01 -2.100044257284972904e+00 8.148864022888044900e-01 2.263709285780557412e-02 5.805926367644210773e-01 -4.481841324290127826e-01
-1.389622243835360482e+00 -7.553383555464747712e-01 -7.860436009931361934e-01 -8.960207205143010389e-01 -2.488480724375295161e-01 -2.038074307600270973e+00 8.862659819901403946e-01 -6.450016844742495481e-02 6.409021721600660637e-01 -4.314406904616139848e-01
-1.392069181501193409e+00 -7.897883482011368583e-01 -8.788153205669075874e-01 -9.057203081807296829e-01 -3.154688363179182220e-01 -1.966695707809352545e+00 9.533901921503552535e-01 -1.530098748462737634e-01 7.006856599308943778e-01 -4.117071186881390288e-01
-1.390176606220400179e+00 -8.215081849211757214e-01 -9.706820641508115965e-01 -9.122089540801843199e-01 -3.831136444628097659e-01 -1.886016078238988092e+00 1.015836703560212717e+00 -2.425222752428603801e-01 7.596694941071453488e-01 -3.889948104184043354e-01
-1.383865722093748696e+00 -8.502900740609204977e-01 -1.061213373450484942e+00 -9.153867379926624581e-01 -4.515071999193511210e-01 -1.796191585282775005e+00 1.073197085824315611e+00 -3.326525212056823388e-01 8.175752359244183864e-01 -3.633312788495380308e-01
-1.373075728867265921e+00 -8.759353180418320006e-01 -1.149972565408345027e+00 -9.151669877597242708e-01 -5.203617231640460528e-01 -1.697427628875326722e+00 1.125079644956483493e+00 -4.230023938998460631e-01 8.741210506081372733e-01 -3.347605377097672696e-01
-1.357764731748343667e+00 -8.982557521380487575e-01 -1.236519047065071764e+00 -9.114771981270172185e-01 -5.893782064040292701e-01 -1.589979220972654872e+00 1.171112240335703714e+00 -5.131621798301828630e-01 9.290232176288695243e-01 -3.033433816276325246e-01
-1.337910556375750293e+00 -9.170751593365642496e-01 -1.320410734511244133e+00 -9.042598850187750781e-01 -6.582477866209039963e-01 -1.474151042808372614e+00 1.210945058669746555e+00 -6.027126854243967102e-01 9.819977050132852048e-01 -2.691575610338199365e-01
-1.313511459936666181e+00 -9.322306497357648603e-01 -1.401206560458430284e+00 -8.934733668149793528e-01 -7.266532303256620917e-01 -1.350297171086803694e+00 1.244253322449827559e+00 -6.912273790917368155e-01 1.032761797536581927e+00 -2.322978471625528063e-01
-1.284586730074220418e+00 -9.435739929746987942e-01 -1.478469053865618665e+00 -8.790924646121529573e-01 -7.942705219024559504e-01 -1.218820465792060492e+00 1.270739910409180995e+00 -7.782746480741145056e-01 1.081035767938809400e+00 -1.928759835308104242e-01
-1.251177163962596151e+00 -9.509728923142417578e-01 -1.551766974088680806e+00 -8.611091139353614921e-01 -8.607705463803831947e-01 -1.080171614915551359e+00 1.290137867723139209e+00 -8.634201561758582111e-01 1.126544579706779015e+00 -1.510205211298754346e-01
-1.213345420738151104e+00 -9.543121892202667267e-01 -1.620677981187488292e+00 -8.395328809284903215e-01 -9.258208564956516007e-01 -9.348478341114984103e-01 1.302212784108552235e+00 -9.462292873271644922e-01 1.169019609451312780e+00 -1.068765354578838922e-01
-1.171176241357815950e+00 -9.534949876271912039e-01 -1.684791323336333857e+00 -8.143913766781820662e-01 -9.890875130009619820e-01 -7.833912220577100571e-01 1.306765018594699290e+00 -1.026269658916045602e+00 1.208200376492098327e+00 -6.060522444662763686e-02
-1.124776530903407235e+00 -9.484436874860417976e-01 -1.743710521746045572e+00 -7.857305640191794005e-01 -1.050236986353319413e+00 -6.263867751036520382e-01 1.303631750542972645e+00 -1.103113687924230035e+00 1.243836266944035263e+00 -1.238338728313348458e-02
-1.074275299354855662e+00 -9.391009177218750947e-01 -1.797056033127142349e+00 -7.536149519199240032e-01 -1.108938107174001875e+00 -4.644600676055148369e-01 1.292688837483712661e+00 -1.176341192133449454e+00 1.275688239383646394e+00 3.759721491158618534e-02
-1.019823457908524356e+00 -9.254303593374565429e-01 -1.844467869507425917e+00 -7.181276733511618993e-01 -1.164864052232354563e+00 -2.982746071541637622e-01 1.273852461508922174e+00 -1.245542008037778814e+00 1.303530499064820214e+00 8.913061461592453050e-02
-9.615934690101827220e-01 -9.074174500992293613e-01 -1.885608155168368327e+00 -6.793704433906009310e-01 -1.217694352165166416e+00 -1.285288766719203668e-01 1.247080547301046227e+00 -1.310318606612356440e+00 1.327152127652009295e+00 1.419975067562264104e-01
-8.997788493967822099e-01 -8.850699630226435133e-01 -1.920163600584543495e+00 -6.374633952064917564e-01 -1.267116906711271085e+00 4.404692193611881024e-02 1.212373936380647610e+00 -1.370288687754437129e+00 1.346358655547131633e+00 1.959662270175230314e-01
-8.345935265874910858e-01 -8.584184517309627616e-01 -1.947847873540019314e+00 -5.925447924850369974e-01 -1.312829992921652256e+00 2.186944052653618797e-01 1.169777303808379187e+00 -1.425087734033964493e+00 1.360973564104038580e+00 2.507938348262637729e-01
-7.662710504229346409e-01 -8.275165566881264034e-01 -1.968403848054188776e+00 -5.447706178132301069e-01 -1.354544251602510130e+00 3.946308072013224866e-01 1.119379805366425229e+00 -1.474371504370617814e+00 1.370839705350749060e+00 3.062272953045778179e-01
-6.950636624123420759e-01 -7.924411672948286078e-01 -1.981605712374822748e+00 -4.943140374921320968e-01 -1.391984637165466943e+00 5.710530168006131557e-01 1.061315445157535287e+00 -1.517818448394521846e+00 1.375820627272980268e+00 3.620047536204231697e-01
-6.212412268015010675e-01 -7.532924358798549491e-01 -1.987260918084320371e+00 -4.413647442277019994e-01 -1.424892316097124745e+00 7.471418308138457753e-01 9.957631555807336943e-01 -1.555132022548679327e+00 1.375801793250185590e+00 4.178568943256646406e-01
-5.450900284100539395e-01 -7.101936407074616042e-01 -1.985211953311148303e+00 -3.861281801188004015e-01 -1.453026499420467799e+00 9.220663943393978546e-01 9.229465837554959862e-01 -1.586042889451811710e+00 1.370691684873679872e+00 4.735083774922593802e-01
-4.669114433950412035e-01 -6.632908962474175496e-01 -1.975337924135630585e+00 -3.288246433267401070e-01 -1.476166194802786880e+00 1.094988801227142705e+00 8.431335806535887878e-01 -1.610310982658097467e+00 1.360422778111087139e+00 5.286793427323513983e-01
-3.870204901689077714e-01 -6.127527101079444094e-01 -1.957555929519636084e+00 -2.696882827593566345e-01 -1.494111864367694054e+00 1.265068824191132535e+00 7.566353914418320059e-01 -1.627727419721546553e+00 1.344952383606815571e+00 5.830869715279339838e-01
-3.057442687251954450e-01 -5.587693872037482468e-01 -1.931822216464109676e+00 -2.089659860269807434e-01 -1.506686974789972711e+00 1.431468743155356993e+00 6.638055478214126559e-01 -1.638116247392185088e+00 1.324263342818440048e+00 6.364470977059248913e-01
-2.234202975946667502e-01 -5.015522829118352899e-01 -1.898133103596309157e+00 -1.469161668197966342e-01 -1.513739426888126349e+00 1.593358239161425605e+00 5.650384654509796878e-01 -1.641336003832426060e+00 1.298364572676748319e+00 6.884758553806409331e-01
-1.403947585601589831e-01 -4.413329081470258597e-01 -1.856525662998435466e+00 -8.380745870817957188e-02 -1.515142852676112151e+00 1.749919320223094932e+00 4.607677518424632135e-01 -1.637281083937105475e+00 1.267291452515121541e+00 7.388913532526530936e-01
-5.702066009177625405e-02 -3.783618904570420494e-01 -1.807078151798533483e+00 -1.991732317214175985e-02 -1.510797768687517584e+00 1.900351244830281505e+00 3.514642324009316088e-01 -1.625882895160818631e+00 1.231106048133563835e+00 7.874153638052343585e-01
2.634406878229533788e-02 -3.129077963839368426e-01 -1.749910186839433557e+00 4.446941958403979184e-02 -1.500632575336021901e+00 2.043875408391936599e+00 2.376337045236361911e-01 -1.607110792691198942e+00 1.189897169035125657e+00 8.337750156805514568e-01
1.093385417870725296e-01 -2.452558214546365356e-01 -1.685182657607816381e+00 1.090621277873582290e-01 -1.484604393118190258e+00 2.179740157768792042e+00 1.198144318595634195e-01 -1.580972784345590743e+00 1.143780256088330338e+00 8.777044773503495101e-01
1.916009229376076095e-01 -1.757063552390172589e-01 -1.613097374528154937e+00 1.735659333559946838e-01 -1.462699727590421661e+00 2.307225499186249529e+00 -1.425607059277189670e-03 -1.547515997199012228e+00 1.092897098118631005e+00 9.189466201220743979e-01
2.727704648688782374e-01 -1.045734299399014855e-01 -1.533896451689626961e+00 2.376833848499416701e-01 -1.434934956252475802e+00 2.425647665235836747e+00 -1.254916995881835140e-01 -1.506826899660539842e+00 1.037415377204765843e+00 9.572546485425907914e-01
3.524895641530823576e-01 -3.218306194686137989e-02 -1.447861425062181961e+00 3.011161272289092361e-01 -1.401356631735898528e+00 2.534363507368673663e+00 -2.517655910113850704e-01 -1.459031274489502872e+00 9.775280437416964396e-01 9.923936863782184536e-01
4.304058195322110203e-01 4.112850331373296697e-02 -1.355312109254309227e+00 3.635666071470103344e-01 -1.362041597016835359e+00 2.632774681252622262e+00 -3.796088679493870854e-01 -1.404293940067923741e+00 9.134525236200378151e-01 1.024142306561484528e+00
5.061740788367252719e-01 1.150166320741662918e-01 -1.256605197853372102e+00 4.247397922129283465e-01 -1.317096909738562971e+00 2.720331593599770059e+00 -5.083665115949551616e-01 -1.342818219106675537e+00 8.454297611518855060e-01 1.052293993800537564e+00
5.794584603156255342e-01 1.891302165643825584e-01 -1.152132614353009732e+00 4.843448924328657701e-01 -1.266659574128510934e+00 2.796537080564045930e+00 -6.373705977674632983e-01 -1.274845155844642752e+00 7.737231026340394280e-01 1.076658528944698379e+00
6.499343341701014909e-01 2.631136504375413687e-01 -1.042319622594805484e+00 5.420970719337517840e-01 -1.210896080416302700e+00 2.860949789549335875e+00 -7.659441194733539460e-01 -1.200652484687395605e+00 6.986170266713417343e-01 1.097063284686345952e+00
7.172902502623272891e-01 3.366088521646006249e-01 -9.276227075171460390e-01 5.977191390374168023e-01 -1.150001753091795864e+00 2.913187238243221344e+00 -8.934049065413756097e-01 -1.120553355109001892e+00 6.204157285748940209e-01 1.113354422751700046e+00
7.812297982620568515e-01 4.092573228195935942e-01 -8.085272387971760288e-01 6.509432028235249135e-01 -1.084199910773494313e+00 2.952928526885740368e+00 -1.019069615975385368e+00 -1.034894819492068629e+00 5.394415672922061589e-01 1.125397983386902334e+00
8.414733868944580530e-01 4.807022243203247225e-01 -6.855449316770608759e-01 7.015122844797729851e-01 -1.013740841876330068e+00 2.979916682179045040e+00 -1.142257765943154979e+00 -9.440560923916464509e-01 4.560333844093455991e-01 1.133080858676015268e+00
8.977599294605049796e-01 5.505904639396829170e-01 -5.592111208688554935e-01 7.491818719914624669e-01 -9.389006016619221295e-01 2.993960613824109274e+00 -1.262295785803950077e+00 -8.484465914631451611e-01 3.705447057796069088e-01 1.136311642028657642e+00
9.498484234123467651e-01 6.185747707630151471e-01 -4.300818649197469812e-01 7.937214070672240496e-01 -8.599796376125445896e-01 2.994936667414147102e+00 -1.378521054275502422e+00 -7.485037719783620425e-01 2.833418372706640320e-01 1.135021347040591211e+00
9.975194124760090597e-01 6.843157497388118182e-01 -2.987308997783939546e-01 8.349156936311348254e-01 -7.773012513808452706e-01 2.982789760299531245e+00 -1.490285897756064681e+00 -6.446907684529100679e-01 1.948018669744094322e-01 1.129163989853976036e+00
1.040576320616965811e+00 7.474838990537808758e-01 -1.657464615222127291e-01 8.725662177303529221e-01 -6.912099068200340257e-01 2.957534090042649666e+00 -1.596961520950716862e+00 -5.374938584095430016e-01 1.053105869836471475e-01 1.118717030117805544e+00
1.078846648034434974e+00 8.077615767591352913e-01 -3.172799927403124887e-02 9.064923693079118827e-01 -6.020693947832882476e-01 2.919253408179180553e+00 -1.697941842302983728e+00 -4.274197646922778815e-01 1.526034850076418703e-02 1.103681666665486727e+00
1.112183020340657524e+00 8.648449028811899808e-01 1.027171997543951942e-01 9.365325569677314110e-01 -5.102608664867350763e-01 2.868100855169821717e+00 -1.792647207300687384e+00 -3.149928140143656297e-01 -7.495213540007911179e-02 1.084082985077515104e+00
1.140464083124320238e+00 9.184455836641636228e-01 2.369774504130921500e-01 9.625452076080120989e-01 -4.161807482481734155e-01 2.804298355637950824e+00 -1.880527953505116034e+00 -2.007519705580880776e-01 -1.649280245888495311e-01 1.059969955374209460e+00
1.163595235204294642e+00 9.682926451131929069e-01 3.704401517123862009e-01 9.844096436140254980e-01 -3.202385513353152025e-01 2.728135576217958658e+00 -1.961067802139026206e+00 -8.524776443668297121e-02 -2.542686091717483721e-01 1.031415279177855249e+00
1.181509195042261595e+00 1.014134063627118332e+00 5.024952872344744526e-01 1.002026831175460320e+00 -2.228545914748900070e-01 2.639968451559930873e+00 -2.033787052254390826e+00 3.096086433017469774e-02 -3.425775739406124454e-01 9.985150867864923674e-01
1.194166395991112406e+00 1.055738282228699143e+00 6.325389200174492688e-01 1.015319994219949784e+00 -1.244576332807380004e-01 2.540217287222763076e+00 -2.098245554875806107e+00 1.473097849929859704e-01 -4.294632545620357678e-01 9.613884857040277954e-01
1.201555207300667449e+00 1.092895601708966158e+00 7.599766580501013946e-01 1.024235089425770795e+00 -2.548247544889498117e-02 2.429364451313631434e+00 -2.154045446069435155e+00 2.632329365481068661e-01 -5.145408701095135484e-01 9.201769632643977959e-01
1.203691979073092000e+00 1.125419436895989334e+00 8.842270666798194290e-01 1.028741138785157050e+00 7.363250696420635399e-02 2.307951669771651559e+00 -2.200833619607871938e+00 3.781656073093755399e-01 -5.974347166822430166e-01 8.750436470622604546e-01
1.200620910647196560e+00 1.153147429229243182e+00 1.004725004583879144e+00 1.028830417227063920e+00 1.724478465219026757e-01 2.176576943122731755e+00 -2.238303921774589256e+00 4.915477111941252697e-01 -6.777803071130329426e-01 8.261724279504482071e-01
6.319057424458929262e-01 6.069196995943384465e-01 5.288026339915155027e-01 5.414896932774020399e-01 9.076202448521211719e-02 1.145566812169858562e+00 -1.178054695670836427e+00 2.587093216811187646e-01 -3.567264774279121919e-01 4.348275936581305623e-01
6.058342681418035225e-01 6.204162326237236957e-01 5.783197005465250395e-01 5.329735459130626740e-01 1.294480833965287181e-01 1.062425247753011170e+00 -1.221710248511705732e+00 3.210434181911849816e-01 -3.849769150365501824e-01 4.183462100524998339e-01
5.775343527866892979e-01 6.316911216361509318e-01 6.257831906642639108e-01 5.225234171056557519e-01 1.676867864634301042e-01 9.753755601904301464e-01 -1.261034102668136425e+00 3.822785288558223638e-01 -4.118510767205044720e-01 4.003559348571578691e-01
5.470556363415470802e-01 6.407106645029335690e-01 6.710457065912809327e-01 5.101574369690146105e-01 2.053578256017388748e-01 8.846396960115923136e-01 -1.295941452956434370e+00 4.422481448182419284e-01 -4.372585850334642643e-01 3.809155351497935937e-01
5.144513314049971031e-01 6.474444698941620446e-01 7.139624385394843786e-01 4.958967761280704267e-01 2.423410967156836848e-01 7.904464527306320765e-01 -1.326353947448407622e+00 5.007868392061181062e-01 -4.611108159603662937e-01 3.600863609449977409e-01
4.797783401888979782e-01 6.518655180377501690e-01 7.543910856992948055e-01 4.797657376203495194e-01 2.785165793029347192e-01 6.930318583346659622e-01 -1.352199819172747119e+00 5.577301478896541376e-01 -4.833208486516640812e-01 3.379324825677750832e-01
4.430974049340402066e-01 6.539502639107042103e-01 7.921918337053353021e-01 4.617918799811002173e-01 3.137642414817423120e-01 5.926395880360758595e-01 -1.373414100572798002e+00 6.129144914661797117e-01 -5.038034523079100158e-01 3.145208446498240495e-01
4.044732880191964086e-01 6.536787825026709742e-01 8.272273943600447765e-01 4.420061690950603528e-01 3.479639763780874029e-01 4.895214041591797738e-01 -1.389938920144855539e+00 6.661771455849383461e-01 -5.224751138383196825e-01 2.899214321632294089e-01
3.639749774837686691e-01 6.510349551114663624e-01 8.593631125113285751e-01 4.204431558996318263e-01 3.809955753991230987e-01 3.839376044444500202e-01 -1.401723879353343971e+00 7.173562660592780471e-01 -5.392541093188938373e-01 2.642074436425686512e-01
3.216759132003799704e-01 6.460066949582438101e-01 8.884671440052761549e-01 3.971411765585187159e-01 4.127387434372602470e-01 2.761574636427263085e-01 -1.408726506606015505e+00 7.662909744636677845e-01 -5.540606216367156556e-01 2.374554665404138010e-01
2.776542285043954728e-01 6.385862097535410786e-01 9.144107076043821447e-01 3.721425712968540189e-01 4.430731605019863073e-01 1.664596530428193999e-01 -1.410912783787759306e+00 8.128215090876161897e-01 -5.668169060339726117e-01 2.097456495152475731e-01
2.319930017174036962e-01 6.287702982117749917e-01 9.370684126864858854e-01 3.454939177032623765e-01 4.718785936695381045e-01 5.513262253172990235e-02 -1.408257739609846126e+00 8.567894452262698746e-01 -5.774475045651978888e-01 1.811618663667317608e-01
